activity_id,mobile_number,activity,date,date(time),duration(min),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
706189,25859638188,online_shopping,10/22/2020,11:29,0:03:34,,,,lazada,750,Muntinlupa,13
681764,81212295282,online_game,4/12/2020,13:40,0:45:46,,,,game a,2500,San Juan,11
170855,73720615994,online_support,8/18/2020,22:06,0:20:45,,,,technical_support,150,Manila,7
251256,58436199639,twitter,5/6/2020,6:27,0:49:18,,,,twitter.com,1000,Valenzuela,3
796485,39185913712,online_game,1/24/2020,9:21,0:05:58,,,,game a,2000,Las Pinas,11
204867,82506491065,online_support,2/6/2020,22:46,0:21:33,,,,finance_support,30,Caloocan,14
611229,47089110278,bank,2/13/2020,17:23,0:24:10,,,,bdo,100,Las Pinas,16
974976,45242421037,online_game,9/11/2020,11:00,0:49:58,,,,game a,1500,Taguig,7
753600,32761400383,online_game,2/13/2020,1:46,0:09:43,,,,game b,500,Marikina,3
268589,78024516949,facebook,8/15/2020,8:26,,,,,facebook.com,1000,Paranaque,9
161745,96651461142,call,7/27/2020,23:31,0:16:24,,,,67961024260,60,Navotas,11
447702,25298560690,online_game,11/27/2020,7:47,0:52:55,,,,game a,2500,Caloocan,11
737712,86109148159,online_game,12/16/2020,21:10,0:03:18,,,,game a,2500,Marikina,14
289216,23759304647,text,1/13/2020,18:35,0:24:42,174,,,98581452140,1.39,Mandaluyong,10
506332,14250766884,youtube,7/24/2020,6:11,0:39:47,,,,youtube.com,4000,Makati,4
939405,67961024260,online_consultation,9/5/2020,14:52,0:11:45,,,,technical_consultation,150,Pasig,8
410997,65436695810,online_shopping,6/20/2020,9:40,,,,,shopee,300,Las Pinas,2
614459,55559627900,call,5/3/2020,17:12,0:14:34,,,,93279241798,40,Taguig,7
459621,31429735143,twitter,5/31/2020,1:41,0:55:15,,,,twitter.com,1250,Mandaluyong,15
753219,44302562371,online_consultation,3/9/2020,1:43,0:14:53,,,,school_consultation,600,Muntinlupa,16
450523,86105605607,online_consultation,5/3/2020,2:50,0:35:24,,,,technical_consultation,450,Paranaque,1
580305,90962425242,online_support,11/14/2020,6:24,0:42:53,,,,technical_support,150,Pasig,6
260684,19862258256,twitter,4/8/2020,7:34,0:45:44,,,,twitter.com,250,Quezon City,9
807216,10130262739,twitter,11/13/2020,8:17,0:33:30,,,,twitter.com,250,Quezon City,14
545925,55256264913,online_shopping,8/5/2020,19:45,0:47:44,,,,shopee,150,Marikina,4
944060,20098302457,online_support,10/27/2020,23:34,0:00:18,,,,technical_support,60,Caloocan,16
702565,91275683814,load,7/19/2020,7:29,0:49:19,,GoSakto50,5,loading,,Muntinlupa,3
252998,29320034982,text,8/28/2020,22:16,0:27:36,93,,,20327793956,0.75,Navotas,10
212258,81344776135,online_consultation,1/27/2020,12:03,0:01:50,,,,school_consultation,450,Mandaluyong,3
717183,44198354205,online_support,2/8/2020,6:41,0:48:20,,,,finance_support,150,San Juan,9
836167,76761130219,load,3/1/2020,1:47,0:27:33,,GoSakto50,20,loading,,Makati,5
860297,67896937502,load,4/8/2020,6:30,0:12:48,,GoSakto70,50,loading,,Taguig,2
783398,93309585295,online_shopping,10/28/2020,3:51,0:25:11,,,,lazada,750,Manila,12
505564,85747650132,online_consultation,1/28/2020,21:21,0:54:56,,,,technical_consultation,450,Mandaluyong,6
688786,28866224319,bank,12/26/2020,10:20,0:53:33,,,,bdo,100,Mandaluyong,3
526325,40437501062,call,10/8/2020,17:34,0:04:34,,,,10676663999,20,Las Pinas,12
723192,45773662796,text,5/23/2020,8:39,0:26:35,131,,,82157901876,1.03,Navotas,8
625869,62186039300,bank,4/10/2020,9:47,0:56:58,,,,bdo,50,Taguig,9
615823,84688477043,twitter,1/4/2020,1:55,0:13:32,,,,twitter.com,1250,Quezon City,8
285881,14449161578,twitter,3/20/2020,15:00,,,,,twitter.com,500,Mandaluyong,6
533217,64771346605,online_game,5/25/2020,3:17,0:41:47,,,,game a,2000,Malabon,14
773606,60076015140,online_consultation,10/30/2020,18:10,0:54:15,,,,technical_consultation,450,Valenzuela,14
203356,69849331889,online_support,10/26/2020,2:41,0:36:39,,,,finance_support,60,Manila,15
730985,10157425723,twitter,4/7/2020,19:05,0:37:54,,,,twitter.com,750,Taguig,14
632093,11007804757,online_shopping,1/13/2020,15:34,0:29:56,,,,shopee,150,Malabon,14
341771,86145939293,online_support,1/5/2020,12:08,0:10:12,,,,finance_support,30,Marikina,9
213011,99706711935,facebook,1/31/2020,15:25,,,,,facebook.com,250,Makati,2
577200,22469857100,online_consultation,2/3/2020,20:37,0:14:14,,,,school_consultation,150,Malabon,9
689516,91976768396,online_support,1/9/2020,14:15,0:52:10,,,,finance_support,120,Las Pinas,11
143812,36081822662,facebook,6/18/2020,17:55,0:32:34,,,,facebook.com,500,Pasig,3
176947,73372769806,online_game,8/12/2020,15:07,0:11:57,,,,game a,2500,Muntinlupa,13
746430,21541428479,youtube,5/22/2020,3:07,,,,,youtube.com,1000,Makati,15
475344,54187830843,online_game,10/23/2020,12:19,0:21:42,,,,game b,500,Las Pinas,8
671598,74360498212,twitter,9/30/2020,19:42,,,,,twitter.com,500,Las Pinas,6
451442,35456277157,online_shopping,3/9/2020,18:36,0:23:24,,,,lazada,750,Quezon City,4
691547,31783501597,call,5/11/2020,3:22,,,,,59911671671,20,Las Pinas,1
623606,88417390063,online_game,12/28/2020,4:04,0:06:11,,,,game a,2000,Caloocan,6
621317,20327793956,text,4/17/2020,21:57,0:25:40,214,,,26972514186,1.71,Manila,15
739888,74409986205,online_support,9/21/2020,9:29,,,,,technical_support,150,Makati,15
696116,35525986353,facebook,6/24/2020,18:23,0:22:39,,,,facebook.com,250,Pasig,6
965901,60425773122,online_shopping,3/8/2020,1:25,,,,,lazada,300,Caloocan,13
977088,77593794100,online_shopping,1/23/2020,1:33,0:36:59,,,,lazada,300,San Juan,11
715340,91538376830,youtube,12/17/2020,9:54,0:25:18,,,,youtube.com,2000,Paranaque,14
337781,44262756787,online_consultation,5/11/2020,2:50,0:21:27,,,,technical_consultation,450,Makati,4
476510,59906886455,facebook,2/28/2020,20:49,0:15:21,,,,facebook.com,1000,Pasay,9
678148,14364669381,load,10/25/2020,15:55,0:13:43,,Regular Load,100,loading,,Malabon,7
143671,31849787019,online_shopping,5/3/2020,21:47,0:32:26,,,,lazada,450,Valenzuela,2
691441,34383008187,call,7/16/2020,6:12,0:02:46,,,,30789628877,40,Muntinlupa,11
262735,77356706942,online_game,7/11/2020,8:36,,,,,game a,1500,San Juan,14
316568,60250408591,facebook,9/18/2020,22:00,0:23:38,,,,facebook.com,500,San Juan,7
528652,63179687466,youtube,9/28/2020,16:11,0:35:59,,,,youtube.com,1000,Navotas,13
493494,93048152812,online_support,11/14/2020,9:04,0:44:46,,,,technical_support,90,Makati,8
258744,16736899650,load,6/17/2020,9:25,0:21:31,,Regular Load,50,loading,,Mandaluyong,7
345342,91166889923,load,1/16/2020,13:06,,,GoSakto90,5,loading,,Pasay,8
792014,44310193603,online_support,4/19/2020,12:13,0:03:58,,,,finance_support,30,Valenzuela,2
226737,42029749222,online_support,3/24/2020,16:52,0:51:46,,,,technical_support,90,Manila,10
720175,51128013729,twitter,12/21/2020,23:42,0:08:16,,,,twitter.com,750,Marikina,10
136150,44164782463,bank,8/7/2020,0:12,,,,,bdo,50,Makati,6
227972,39961948326,twitter,5/5/2020,15:48,0:32:26,,,,twitter.com,1250,Navotas,3
855652,38291775384,load,7/12/2020,15:55,,,GoSakto50,100,loading,,Quezon City,9
174901,52329056093,twitter,7/27/2020,3:15,0:05:35,,,,twitter.com,1000,Marikina,5
939129,27908757496,twitter,3/10/2020,15:22,0:00:17,,,,twitter.com,500,Marikina,5
480544,19424082476,call,2/3/2020,15:56,0:23:47,,,,45773662796,60,Marikina,9
352132,72117093194,online_shopping,9/19/2020,14:07,,,,,lazada,600,San Juan,13
810849,47100340688,online_consultation,8/6/2020,0:53,0:22:37,,,,technical_consultation,150,Malabon,7
216536,97704749327,load,4/9/2020,15:32,0:07:31,,GoSakto70,150,loading,,Caloocan,4
898148,29434193012,online_support,9/10/2020,10:55,,,,,finance_support,150,Pasay,15
555103,78814575864,bank,9/27/2020,10:31,0:24:46,,,,bpi,200,Makati,13
103097,90333234955,online_consultation,7/14/2020,14:29,0:53:13,,,,medical_consultation,750,Taguig,3
355961,60295879925,twitter,1/19/2020,3:44,0:06:38,,,,twitter.com,1000,Taguig,8
727061,86805858091,twitter,11/27/2020,11:53,0:04:47,,,,twitter.com,750,Quezon City,1
998563,61213006145,facebook,3/8/2020,17:19,0:18:55,,,,facebook.com,250,Paranaque,6
797821,72421157413,online_game,2/2/2020,5:15,0:31:33,,,,game a,500,Mandaluyong,4
605617,73873082385,online_support,11/6/2020,17:51,0:12:42,,,,finance_support,30,Malabon,1
427531,80395748012,bank,7/18/2020,15:03,0:42:13,,,,bpi,50,Pasay,4
356511,54946820415,facebook,2/13/2020,5:42,0:29:46,,,,facebook.com,1000,Mandaluyong,12
933826,78055959671,text,10/1/2020,17:26,,200,,,89853944322,1.6,Marikina,16
959983,91568967809,online_game,12/13/2020,20:31,0:16:15,,,,game a,1000,Navotas,12
263466,16931502847,online_game,12/7/2020,15:09,0:12:24,,,,game b,2000,San Juan,10
268716,26924284495,bank,7/18/2020,10:20,0:55:26,,,,bpi,200,Caloocan,7
673984,64986364333,load,11/7/2020,4:21,,,Regular Load,10,loading,,Manila,9
392118,91150897157,online_consultation,1/11/2020,7:07,0:37:56,,,,technical_consultation,450,Malabon,2
959718,53520205990,online_game,10/14/2020,1:02,0:44:26,,,,game b,2000,Malabon,1
595691,82070305665,load,3/31/2020,7:44,0:11:14,,Regular Load,5,loading,,Quezon City,5
359884,54888436602,youtube,1/19/2020,6:41,0:18:29,,,,youtube.com,5000,Pasay,6
478866,70587190333,text,6/9/2020,19:38,0:14:15,242,,,17300774116,1.93,Quezon City,13
549914,23521958124,online_support,2/9/2020,11:50,0:43:40,,,,finance_support,30,Pasay,4
593454,94473275710,online_consultation,5/3/2020,2:45,,,,,technical_consultation,450,Las Pinas,1
828684,32185284840,online_shopping,5/4/2020,18:40,0:30:57,,,,lazada,300,Malabon,2
629230,40967878899,load,4/27/2020,9:57,0:13:15,,GoSakto70,5,loading,,Makati,15
342808,59386954124,bank,6/6/2020,4:53,0:43:10,,,,bpi,150,Muntinlupa,11
650392,69192703845,text,10/7/2020,14:29,0:32:52,62,,,38214375952,0.49,Mandaluyong,14
708473,78062765610,twitter,10/12/2020,10:03,,,,,twitter.com,500,Pasay,6
407456,72318657325,load,10/27/2020,7:03,,,Regular Load,20,loading,,Valenzuela,12
700039,56541328587,online_game,5/12/2020,17:38,0:22:15,,,,game b,1000,Mandaluyong,16
712813,74861985334,load,6/16/2020,17:06,0:43:41,,GoSakto50,150,loading,,Muntinlupa,13
284358,78780339812,facebook,10/3/2020,5:15,,,,,facebook.com,500,Pasig,7
233050,15932624554,youtube,9/28/2020,23:23,0:55:14,,,,youtube.com,3000,Paranaque,6
713682,52430412977,online_shopping,5/28/2020,7:18,0:10:26,,,,lazada,300,Manila,7
190170,28338229423,online_consultation,12/2/2020,0:09,0:24:47,,,,school_consultation,450,Malabon,9
393895,91341313444,online_consultation,12/4/2020,1:25,,,,,technical_consultation,300,Pasig,9
214043,13832489683,bank,1/8/2020,15:40,0:17:33,,,,bdo,200,Marikina,2
133149,45527771263,online_consultation,10/23/2020,10:13,0:07:49,,,,medical_consultation,750,Paranaque,15
828110,93008868191,twitter,8/4/2020,14:37,0:19:59,,,,twitter.com,1250,Malabon,15
445242,33290805982,bank,5/9/2020,2:45,0:41:21,,,,bpi,250,Muntinlupa,2
147552,28099933490,online_consultation,5/28/2020,2:38,0:54:57,,,,medical_consultation,150,Mandaluyong,11
653332,58747245474,facebook,10/18/2020,11:16,0:01:37,,,,facebook.com,500,Marikina,1
126626,53950905837,online_consultation,10/14/2020,20:07,,,,,medical_consultation,450,Mandaluyong,16
488464,97504360677,online_support,1/11/2020,22:32,0:55:52,,,,finance_support,30,Navotas,9
363086,15435133859,online_consultation,4/16/2020,7:23,0:34:47,,,,technical_consultation,750,Pasay,7
218518,27241840710,online_consultation,7/20/2020,12:36,0:41:59,,,,technical_consultation,450,Las Pinas,4
232468,12820770801,online_consultation,6/28/2020,3:43,0:16:51,,,,school_consultation,600,Pasay,3
766715,56379617299,facebook,10/19/2020,3:46,0:38:54,,,,facebook.com,1250,Malabon,8
272721,62636617500,youtube,4/25/2020,0:37,0:35:15,,,,youtube.com,1000,Las Pinas,7
499508,41880336532,call,12/14/2020,7:19,0:01:32,,,,13755354437,100,Marikina,9
753048,65278845023,bank,5/16/2020,4:02,0:04:58,,,,bpi,50,Malabon,12
454370,50345499516,online_shopping,12/13/2020,11:06,0:41:37,,,,shopee,750,Quezon City,14
875906,79749527298,twitter,3/4/2020,1:14,0:01:23,,,,twitter.com,1250,Malabon,9
554953,43908272866,facebook,7/9/2020,5:02,0:21:14,,,,facebook.com,500,Navotas,13
912268,14513774334,online_support,3/1/2020,4:34,0:47:22,,,,technical_support,150,Pasay,8
895127,61606135370,load,10/17/2020,18:05,0:26:18,,Regular Load,100,loading,,Malabon,8
648482,56056196969,twitter,11/14/2020,6:44,0:19:30,,,,twitter.com,750,Navotas,7
771764,96500594942,text,5/9/2020,4:00,0:41:41,158,,,70370572945,1.26,Caloocan,14
647260,73231806902,youtube,6/22/2020,10:25,0:49:51,,,,youtube.com,5000,Pasay,5
885843,88033108221,online_consultation,6/30/2020,16:30,0:40:14,,,,medical_consultation,600,Makati,9
989216,46384659546,online_shopping,10/30/2020,3:13,0:40:16,,,,shopee,150,Makati,9
713388,51839191530,online_consultation,9/5/2020,0:26,,,,,technical_consultation,450,Muntinlupa,10
666308,89449626526,twitter,4/12/2020,2:48,0:31:32,,,,twitter.com,750,Pasay,7
502700,12256195092,online_game,5/25/2020,11:15,0:00:20,,,,game b,2500,Las Pinas,4
190478,67038017475,bank,7/17/2020,1:34,0:32:56,,,,bpi,200,San Juan,6
743939,40726571163,online_shopping,7/18/2020,15:05,0:08:27,,,,shopee,300,Quezon City,2
247330,30596688588,online_game,5/9/2020,2:35,0:00:12,,,,game b,2500,Manila,12
673596,48945005901,load,8/30/2020,8:43,0:25:29,,GoSakto90,20,loading,,Pasig,3
658614,81267848822,online_shopping,9/4/2020,13:32,0:16:50,,,,lazada,300,Muntinlupa,16
217945,14348604762,online_game,10/5/2020,22:48,0:30:44,,,,game a,1000,Manila,14
543065,86242171169,text,10/18/2020,18:56,0:26:10,189,,,64675852714,1.49,Valenzuela,14
722039,68357419851,online_support,8/4/2020,15:38,0:05:27,,,,technical_support,60,Caloocan,1
210912,94660869683,twitter,12/25/2020,22:34,0:11:11,,,,twitter.com,1000,Malabon,14
629910,24446925245,youtube,1/20/2020,0:49,0:52:15,,,,youtube.com,1000,Manila,4
685198,83202529882,load,8/7/2020,20:55,0:52:32,,GoSakto50,150,loading,,Valenzuela,7
611359,13755354437,online_consultation,4/3/2020,10:14,,,,,school_consultation,600,Marikina,3
806629,26841194234,text,5/4/2020,12:12,0:09:43,174,,,18509016615,1.38,Valenzuela,3
455048,61782839219,load,6/17/2020,19:19,0:13:40,,GoSakto90,100,loading,,Quezon City,11
355580,99131242189,bank,2/18/2020,16:28,0:57:14,,,,bpi,200,Pasig,10
290347,85586939652,call,8/11/2020,16:34,0:46:56,,,,61606135370,20,Caloocan,5
510168,87902223464,online_game,6/21/2020,8:58,0:40:48,,,,game a,2500,Marikina,7
489405,95754074953,online_shopping,3/27/2020,22:21,,,,,lazada,150,Marikina,1
282129,75310893329,call,1/15/2020,6:02,0:24:34,,,,73231806902,20,Las Pinas,8
388778,20151020107,call,6/25/2020,13:12,0:36:15,,,,42926253355,80,Quezon City,11
695397,45200970780,youtube,9/10/2020,16:28,0:17:54,,,,youtube.com,1000,Caloocan,9
587405,14454016184,online_shopping,7/5/2020,1:32,0:05:23,,,,shopee,300,Makati,7
977732,64855322097,online_support,7/14/2020,0:50,0:47:12,,,,finance_support,30,Makati,16
982002,80381021950,load,9/11/2020,5:33,0:06:26,,GoSakto70,5,loading,,Malabon,2
327572,95318356210,online_shopping,6/14/2020,21:39,0:36:12,,,,shopee,150,Paranaque,5
989761,22478080972,text,9/11/2020,17:28,0:54:30,70,,,23891803920,0.59,Muntinlupa,2
477841,38145691868,call,8/29/2020,20:04,0:29:58,,,,29320034982,80,Paranaque,16
931435,26370105211,call,9/26/2020,7:08,0:59:13,,,,98120467518,40,Pasig,7
616440,54255188174,text,2/7/2020,7:00,0:13:21,223,,,71737682954,1.77,Pasay,1
453016,28972220094,online_support,3/31/2020,12:17,,,,,technical_support,90,Pasig,5
121464,49255638283,online_support,2/15/2020,6:06,,,,,finance_support,120,Pasay,13
519614,74182509309,facebook,9/6/2020,19:36,0:08:18,,,,facebook.com,750,Pasay,15
576689,62092978195,online_consultation,5/13/2020,17:06,0:28:36,,,,school_consultation,750,Quezon City,15
117097,33013191842,online_shopping,3/21/2020,16:59,0:53:40,,,,shopee,450,Pasig,1
722065,18607088259,twitter,7/14/2020,21:53,0:46:55,,,,twitter.com,750,Taguig,8
496955,60678893398,youtube,12/15/2020,14:12,0:37:14,,,,youtube.com,5000,San Juan,10
653622,90293112296,text,12/4/2020,3:50,0:26:35,69,,,12706204164,0.58,Quezon City,4
531876,20628505285,online_game,6/20/2020,5:57,0:40:23,,,,game a,1500,Malabon,15
161235,23562209555,text,8/16/2020,22:53,,84,,,92268363114,0.69,Navotas,4
816046,21822992959,online_support,1/6/2020,22:48,0:44:46,,,,technical_support,120,Makati,1
167006,68304695996,load,6/21/2020,17:31,0:29:51,,GoSakto50,20,loading,,Marikina,12
281736,74070360044,load,8/7/2020,7:59,0:29:20,,Regular Load,10,loading,,Marikina,10
630524,74552404246,facebook,7/1/2020,1:15,0:48:42,,,,facebook.com,750,Paranaque,13
649663,44556169146,facebook,6/2/2020,19:03,0:03:21,,,,facebook.com,1000,Malabon,10
955626,49958792478,load,4/1/2020,2:45,0:48:13,,GoSakto90,200,loading,,Paranaque,6
637998,38267592853,online_consultation,7/1/2020,2:50,,,,,medical_consultation,750,Las Pinas,6
456095,38705814297,facebook,1/15/2020,23:00,0:55:54,,,,facebook.com,750,Mandaluyong,13
152016,55179423373,online_shopping,11/28/2020,19:53,0:52:34,,,,lazada,150,Las Pinas,8
236843,96443125005,call,6/15/2020,2:12,0:17:30,,,,12646267555,80,Marikina,15
434228,74258048274,call,8/14/2020,8:21,,,,,22309716780,40,Pasig,3
708203,22003970793,facebook,9/1/2020,16:54,,,,,facebook.com,1250,Makati,3
571654,63143080504,youtube,10/2/2020,6:00,0:25:37,,,,youtube.com,4000,Marikina,4
300425,13016656416,online_support,10/24/2020,20:12,0:39:13,,,,technical_support,30,San Juan,12
108330,68172147730,online_support,2/23/2020,4:09,0:10:33,,,,technical_support,150,Navotas,5
915396,57428757458,online_support,3/13/2020,23:41,0:01:14,,,,finance_support,90,San Juan,7
328093,27877391951,online_support,12/24/2020,16:24,0:35:24,,,,finance_support,30,Muntinlupa,7
974287,74254514788,text,9/29/2020,4:37,0:50:52,221,,,70690278315,1.74,Malabon,7
785210,68248865938,facebook,1/10/2020,5:42,0:38:45,,,,facebook.com,250,Manila,10
271973,92546581534,online_shopping,6/21/2020,4:57,0:24:59,,,,lazada,750,Paranaque,6
436381,85518773892,bank,6/18/2020,7:30,0:00:12,,,,bdo,250,Muntinlupa,15
650205,83489939220,text,5/4/2020,6:43,,148,,,40418784668,1.17,Las Pinas,12
604237,85695160386,online_game,12/16/2020,21:30,0:39:11,,,,game a,2000,Makati,14
391959,56596717829,online_consultation,6/26/2020,9:18,0:27:22,,,,school_consultation,450,Pasay,6
711467,90722381800,twitter,5/22/2020,21:40,0:34:43,,,,twitter.com,1000,Valenzuela,5
394635,62461438999,bank,12/25/2020,2:16,0:45:24,,,,bdo,250,Quezon City,7
222384,67141076282,facebook,5/9/2020,2:55,0:20:33,,,,facebook.com,250,Valenzuela,13
117960,25226751478,online_shopping,9/10/2020,16:57,0:58:45,,,,lazada,750,Mandaluyong,3
604023,85055308329,facebook,1/14/2020,6:13,0:35:38,,,,facebook.com,250,Navotas,15
928516,85055308329,load,1/15/2020,15:22,0:19:25,,GoSakto50,150,loading,,Navotas,7
601746,85055308329,youtube,1/16/2020,15:41,0:26:00,,,,youtube.com,3000,Navotas,9
987252,85055308329,call,1/17/2020,2:05,0:17:27,,,,39630958389,80,Navotas,5
743441,85055308329,online_consultation,1/18/2020,8:09,0:06:25,,,,school_consultation,600,Navotas,12
557996,40292525293,text,5/8/2020,3:32,,51,,,36081822662,0.43,Mandaluyong,2
636017,40292525293,online_support,5/9/2020,3:35,0:32:19,,,,technical_support,60,Mandaluyong,12
554190,40292525293,online_game,5/10/2020,14:50,0:51:26,,,,game a,1500,Mandaluyong,15
674648,40292525293,facebook,5/11/2020,7:47,0:29:41,,,,facebook.com,1000,Mandaluyong,2
195305,40292525293,load,5/12/2020,22:23,0:19:16,,GoSakto70,100,loading,,Mandaluyong,15
802672,97196938133,online_game,2/1/2020,23:33,0:22:31,,,,game b,500,Pasay,15
101234,97196938133,bank,2/2/2020,0:02,0:59:11,,,,bdo,250,Pasay,15
661931,97196938133,youtube,2/3/2020,0:11,0:04:14,,,,youtube.com,4000,Pasay,16
333226,97196938133,call,2/4/2020,22:39,0:47:40,,,,32492632618,40,Pasay,10
319216,97196938133,bank,2/5/2020,2:29,0:37:47,,,,bpi,100,Pasay,13
999296,49456875140,online_game,3/16/2020,22:16,0:37:14,,,,game b,1000,San Juan,2
929504,49456875140,text,3/17/2020,6:45,0:35:54,149,,,62824479346,1.2,San Juan,3
998240,49456875140,youtube,3/18/2020,22:18,0:50:05,,,,youtube.com,3000,San Juan,8
795686,49456875140,online_shopping,3/19/2020,5:51,0:23:37,,,,shopee,450,San Juan,9
624203,49456875140,load,3/20/2020,6:27,0:54:15,,Regular Load,200,loading,,San Juan,6
277190,58126523821,call,3/14/2020,11:31,0:24:47,,,,14720572401,40,Caloocan,4
218028,58126523821,load,3/15/2020,1:51,0:17:00,,GoSakto70,10,loading,,Caloocan,15
822445,58126523821,youtube,3/16/2020,5:54,0:42:24,,,,youtube.com,2000,Caloocan,13
463300,58126523821,youtube,3/17/2020,10:34,0:39:49,,,,youtube.com,3000,Caloocan,5
551489,58126523821,call,3/18/2020,20:43,0:33:08,,,,63226867030,60,Caloocan,6
117450,41794415888,facebook,6/6/2020,11:35,0:57:44,,,,facebook.com,250,Makati,8
611606,41794415888,online_consultation,6/7/2020,22:35,0:39:41,,,,school_consultation,150,Makati,2
827010,41794415888,text,6/8/2020,5:01,,177,,,10953719758,1.39,Makati,2
393833,41794415888,online_shopping,6/9/2020,15:59,0:22:00,,,,lazada,150,Makati,6
705364,41794415888,call,6/10/2020,19:53,0:22:58,,,,91574045244,60,Makati,14
368902,38214375952,twitter,1/11/2020,14:51,0:04:15,,,,twitter.com,250,Muntinlupa,11
708999,38214375952,youtube,1/12/2020,21:19,0:38:01,,,,youtube.com,1000,Muntinlupa,6
545392,38214375952,bank,1/13/2020,15:12,0:57:06,,,,bpi,100,Muntinlupa,12
139283,38214375952,youtube,1/14/2020,4:37,0:41:33,,,,youtube.com,2000,Muntinlupa,12
113143,38214375952,online_game,1/15/2020,9:31,0:45:53,,,,game a,1500,Muntinlupa,15
257788,50617549005,bank,10/2/2020,20:23,0:37:40,,,,bpi,200,Navotas,3
645129,50617549005,online_game,10/3/2020,7:57,0:29:50,,,,game b,500,Navotas,14
696805,50617549005,online_shopping,10/4/2020,0:09,0:41:44,,,,lazada,300,Navotas,4
363250,50617549005,text,10/5/2020,6:11,0:41:55,246,,,87280124094,1.95,Navotas,6
598859,50617549005,facebook,10/6/2020,5:46,0:17:23,,,,facebook.com,1250,Navotas,8
146738,81528294650,online_consultation,11/29/2020,19:50,0:03:16,,,,medical_consultation,750,Navotas,14
478869,81528294650,twitter,11/30/2020,8:21,0:10:17,,,,twitter.com,1000,Navotas,11
253566,81528294650,bank,12/1/2020,20:13,0:52:48,,,,bpi,100,Navotas,9
135020,81528294650,online_shopping,12/2/2020,19:39,0:40:41,,,,lazada,450,Navotas,15
587770,81528294650,text,12/3/2020,19:16,0:59:37,122,,,88358696824,0.98,Navotas,4
160007,68837279361,bank,4/21/2020,17:09,0:19:26,,,,bpi,100,Marikina,5
765351,68837279361,online_support,4/22/2020,0:26,0:12:25,,,,technical_support,30,Marikina,8
564398,68837279361,online_shopping,4/23/2020,1:54,0:34:28,,,,lazada,750,Marikina,12
600742,68837279361,youtube,4/24/2020,13:37,0:59:34,,,,youtube.com,1000,Marikina,8
679728,68837279361,twitter,4/25/2020,23:50,0:40:45,,,,twitter.com,250,Marikina,5
454321,52310195499,text,11/13/2020,5:51,0:09:32,237,,,99053536607,1.86,Taguig,8
293807,52310195499,online_game,11/14/2020,4:54,0:30:29,,,,game b,2500,Taguig,13
392448,52310195499,online_game,11/15/2020,6:12,0:10:36,,,,game b,2500,Taguig,1
856257,52310195499,text,11/16/2020,18:32,0:09:32,239,,,43966500365,1.88,Taguig,15
447955,52310195499,text,11/17/2020,18:26,0:09:32,111,,,71392059479,0.91,Taguig,16
709741,34883908927,youtube,5/15/2020,23:35,0:51:35,,,,youtube.com,5000,Las Pinas,14
326920,34883908927,load,5/16/2020,1:47,0:00:29,,GoSakto90,150,loading,,Las Pinas,1
558824,34883908927,youtube,5/17/2020,19:26,0:46:43,,,,youtube.com,2000,Las Pinas,15
629063,34883908927,online_game,5/18/2020,23:50,0:48:32,,,,game a,2500,Las Pinas,5
323197,34883908927,online_shopping,5/19/2020,15:38,0:57:35,,,,lazada,450,Las Pinas,11
641604,38572756961,facebook,12/12/2020,16:47,0:01:31,,,,facebook.com,250,Muntinlupa,13
974317,38572756961,online_support,12/13/2020,15:22,0:56:20,,,,technical_support,150,Muntinlupa,8
245898,38572756961,load,12/14/2020,20:00,0:26:42,,Regular Load,150,loading,,Muntinlupa,9
574200,38572756961,online_shopping,12/15/2020,20:47,0:14:03,,,,shopee,150,Muntinlupa,14
114468,38572756961,facebook,12/16/2020,15:09,0:15:21,,,,facebook.com,1000,Muntinlupa,9
716950,93704382272,online_shopping,2/7/2020,17:35,0:16:53,,,,lazada,150,San Juan,13
465993,93704382272,text,2/8/2020,18:41,0:02:56,213,,,90658138745,1.68,San Juan,9
852334,93704382272,online_shopping,2/9/2020,14:13,0:59:12,,,,shopee,300,San Juan,15
684371,93704382272,online_game,2/10/2020,17:34,0:33:29,,,,game b,500,San Juan,2
380196,93704382272,youtube,2/11/2020,7:35,0:02:06,,,,youtube.com,2000,San Juan,10
696434,28227218027,load,2/8/2020,12:28,0:55:47,,GoSakto50,200,loading,,Pasig,13
250128,28227218027,twitter,2/9/2020,5:03,0:54:58,,,,twitter.com,1000,Pasig,16
325735,28227218027,text,2/10/2020,3:33,0:53:48,229,,,44290309230,1.82,Pasig,6
509432,28227218027,youtube,2/11/2020,23:54,0:41:11,,,,youtube.com,5000,Pasig,5
608420,28227218027,online_game,2/12/2020,8:46,0:49:04,,,,game a,500,Pasig,13
495572,86803984101,bank,4/18/2020,0:20,0:09:34,,,,bdo,200,Las Pinas,6
902209,86803984101,text,4/19/2020,13:19,0:13:28,152,,,77758254417,1.2,Las Pinas,11
150391,86803984101,youtube,4/20/2020,3:52,0:11:08,,,,youtube.com,5000,Las Pinas,7
475866,86803984101,load,4/21/2020,14:56,0:59:59,,Regular Load,200,loading,,Las Pinas,6
892989,86803984101,online_shopping,4/22/2020,10:45,0:44:33,,,,shopee,300,Las Pinas,15
809010,94843114071,youtube,2/16/2020,17:39,0:19:42,,,,youtube.com,3000,Quezon City,15
